ID,CATEGORY
358928,b
233798,b
156307,b
136643,b
2067,b
298292,b
186330,b
210486,b
391792,b
246910,b
262089,b
257639,b
389932,b
316661,b
112941,b
189220,b
63939,b
221748,b
149570,b
197679,b
321256,b
187772,b
46852,b
36890,b
248320,b
386340,b
372636,b
402088,b
296172,b
269876,b
265195,b
373675,b
264605,b
152062,b
42039,b
402862,b
366686,b
254323,b
120854,b
230841,b
131241,b
8319,b
21640,b
149339,b
150743,b
283036,b
362142,b
133211,b
109275,b
276552,b
216561,b
395193,b
54044,b
359450,b
399816,b
385004,b
364540,b
130710,b
85267,b
67454,b
254470,b
190230,b
235644,b
5590,b
215777,b
87289,b
155581,b
4677,b
164075,b
120197,b
116065,b
159861,b
131893,b
44974,b
252992,b
68729,b
179354,b
365553,b
8204,b
99313,b
33037,b
149887,b
54245,b
126534,b
336477,b
177261,b
331390,b
57790,b
267470,b
42515,b
23424,b
238799,b
363507,b
190957,b
114441,b
167470,b
353739,b
161424,b
246153,b
212465,b
321804,b
317858,b
386217,b
109926,b
205950,b
15847,b
400295,b
174774,b
355565,b
41649,b
230424,b
416758,b
146638,b
141295,b
147379,b
421342,b
134335,b
58622,b
166330,b
290984,b
205423,b
69697,b
260228,b
159393,b
344976,b
88721,b
90299,b
77361,b
6617,b
329186,b
63837,b
362414,b
21222,b
315785,b
381879,b
66140,b
18166,b
409703,b
153664,b
397736,b
112092,b
127313,b
422065,b
37528,b
290880,b
172002,b
180621,b
373281,b
291065,b
322983,b
415546,b
397499,b
7227,b
224545,b
382346,b
62208,b
241737,b
75254,b
83670,b
118274,b
393404,b
159430,b
49301,b
136498,b
394222,b
35188,b
140900,b
226109,b
347783,b
282270,b
193238,b
325896,b
157970,b
110238,b
39792,b
374834,b
400134,b
75821,b
48478,b
79584,b
172234,b
114471,b
379252,b
290629,b
239892,b
173122,b
65521,b
320779,b
55088,b
397508,b
70176,b
177942,b
145952,b
304440,b
325970,b
58178,b
247840,b
275478,b
158651,b
288728,b
107855,b
96465,b
13025,b
406378,b
54107,b
32747,b
252689,b
276391,b
379829,b
296777,b
234666,b
275806,b
82716,b
41859,b
412265,b
154780,b
69578,b
282280,b
212992,b
287321,b
294295,b
359043,b
324334,b
253624,b
176612,b
136192,b
12105,b
27451,b
340435,b
311679,b
222917,b
100318,b
362739,b
381223,b
125222,b
412856,b
165183,b
139493,b
254653,b
205567,b
61917,b
394425,b
18596,b
83893,b
315001,b
307962,b
34936,b
297936,b
259339,b
96070,b
98580,b
373354,b
149785,b
404347,b
131975,b
45232,b
282086,b
319444,b
298015,b
234339,b
314902,b
338769,b
63238,b
37556,b
275788,b
271311,b
281177,b
299437,b
165705,b
89649,b
273293,b
224210,b
329181,b
242230,b
253453,b
151390,b
134586,b
87921,b
173181,b
413772,b
324930,b
14524,b
380723,b
410351,b
172542,b
203357,b
334335,b
170384,b
365105,b
405911,b
8839,b
216709,b
149438,b
233637,b
89745,b
343523,b
416015,b
10993,b
84432,b
103996,b
364184,b
324619,b
40293,b
319110,b
390188,b
156872,b
31819,b
315463,b
187884,b
340646,b
177957,b
102746,b
123466,b
361736,b
99219,b
395374,b
239023,b
398395,b
234406,b
260366,b
303407,b
342839,b
90832,b
385181,b
326929,b
290823,b
408124,b
1384,b
244209,b
209427,b
57290,b
371581,b
299404,b
290948,b
335421,b
386814,b
360387,b
40252,b
98929,b
67337,b
282819,b
264699,b
369432,b
298896,b
235361,b
393212,b
286830,b
318058,b
259832,b
355383,b
302376,b
78452,b
52484,b
280065,b
253850,b
29724,b
186730,b
24376,b
191155,b
154679,b
370126,b
326310,b
414159,b
6407,b
293273,b
413335,b
199443,b
347730,b
274673,b
411862,b
56009,b
235318,b
298570,b
23820,b
89112,b
237060,b
309080,b
213641,b
358070,b
343290,b
352934,b
107996,b
104315,b
75485,b
40895,b
196449,b
398512,b
232004,b
131795,b
21877,b
255831,b
174636,b
195652,b
358719,b
187324,b
192059,b
210009,b
167170,b
32421,b
172098,b
186901,b
37666,b
194508,b
317124,b
351839,b
302305,b
173019,b
20350,b
250280,b
409261,b
122331,b
27190,b
392817,b
197430,b
254166,b
200995,b
95089,b
272083,b
327838,b
378642,b
88873,b
44064,b
219656,b
413742,b
303838,b
116858,b
405285,b
129209,b
91535,b
171389,b
297948,b
208543,b
259947,b
195093,b
104066,b
103920,b
31796,b
342279,b
170703,b
57559,b
135225,b
372893,b
201816,b
348780,b
245288,b
211471,b
137413,b
14670,b
410877,b
165065,b
194502,b
205251,b
278705,b
311781,b
84106,b
233819,b
127068,b
28,b
247835,b
70644,b
168227,b
389835,b
134223,b
17161,b
97472,b
394028,b
304571,b
196696,b
215804,b
57350,b
391504,b
308040,b
357441,b
216964,b
11592,b
168881,b
191502,b
165955,b
262852,b
288658,b
189485,b
212736,b
325353,b
313873,b
25588,b
410002,b
170370,b
416267,b
360911,b
385137,b
3177,b
382405,b
326736,b
96022,b
62354,b
132160,b
277342,b
185903,b
22600,b
91226,b
256109,b
113776,b
269617,b
415823,b
124436,b
22583,b
185740,b
157958,b
77679,b
79473,b
373880,b
151603,b
301998,b
391474,b
358660,b
66559,b
140177,b
206513,b
343159,b
39479,b
323521,b
113995,b
209518,b
254861,b
412954,b
39771,b
358971,b
197715,b
43358,b
204031,b
236318,b
270801,b
156228,b
234003,b
387789,b
265876,b
103176,b
189654,b
25386,b
359938,b
226136,b
220770,b
166153,b
380782,b
80015,b
14278,b
11366,b
183133,b
39462,b
20294,b
97772,b
351300,b
317867,b
161174,b
384586,b
105679,b
210136,b
197664,b
347009,b
272115,b
9697,b
6423,b
162423,b
407323,b
360319,b
128243,b
231995,b
71014,b
150624,b
111280,b
2668,b
201270,b
241007,b
31553,b
220041,b
174152,b
421326,b
336925,b
166131,b
405281,b
220079,b
325315,b
305698,b
122539,b
225507,b
37763,b
27399,b
164777,b
270600,b
116597,b
336497,b
54189,b
220818,b
397706,b
266071,b
195365,b
413054,b
79986,b
95168,b
372493,b
12420,b
343788,b
178316,b
91891,b
111972,b
334054,b
202769,b
273351,b
293631,b
205340,b
279457,b
395489,b
178572,b
311790,b
288035,b
71126,b
247012,b
185971,b
345658,b
121254,b
287299,b
7854,b
254510,b
309310,b
351115,b
202381,b
217446,b
55893,b
240266,b
97631,b
304386,b
393158,b
242324,b
410490,b
121974,b
404246,b
335907,b
206523,b
223515,b
419793,b
151704,b
113539,b
142019,b
217105,b
292999,b
113355,b
39579,b
227500,b
323223,b
417179,b
212613,b
128737,b
259716,b
421662,b
21666,b
141896,b
82010,b
288809,b
283826,b
85140,b
197445,b
335623,b
76875,b
302338,b
305681,b
356560,b
246831,b
90582,b
62190,b
81633,b
308340,b
108357,b
157337,b
19969,b
170759,b
317764,b
289461,b
73046,b
254960,b
332755,b
293128,b
91286,b
175815,b
213967,b
11960,b
284807,b
239233,b
327197,b
400675,b
174142,b
167176,b
279195,b
74798,b
308793,b
92691,b
389991,b
267019,b
28409,b
386680,b
325325,b
311778,b
132609,b
234390,b
118896,b
50047,b
197959,b
419208,b
387355,b
386626,b
84148,b
56270,b
149583,b
37176,b
381149,b
212251,b
277029,b
201106,b
407448,b
377468,b
409094,b
205552,b
328772,b
285862,b
373851,b
23745,b
412840,b
123521,b
46444,b
219521,b
379264,b
108077,b
240659,b
62662,b
191017,b
46535,b
207640,b
119734,b
131008,b
57059,b
71339,b
135145,b
328636,b
308443,b
364181,b
166496,b
70571,b
366855,b
359070,b
274116,b
36576,b
34901,b
408559,b
179016,b
138942,b
35086,b
16102,b
252723,b
286620,b
223274,b
133148,b
112961,b
79378,b
142720,b
415953,b
193760,b
327494,b
239632,b
245810,b
298222,b
188717,b
226772,b
376343,b
59419,b
71017,b
410323,b
167460,b
138004,b
137114,b
16199,b
302636,b
306632,b
154606,b
229867,b
222105,b
313924,b
182269,b
94069,b
73947,b
405250,b
249191,b
13463,b
147845,b
373121,b
372405,b
174681,b
387838,b
199147,b
243142,b
297293,b
365187,b
300,b
314799,b
239775,b
236682,b
241991,b
139593,b
95113,b
229615,b
58593,b
217570,b
197509,b
110803,b
308085,b
316063,b
177574,b
132217,b
156793,b
173090,b
377159,b
174914,b
323129,b
322992,b
285203,b
14522,b
58300,b
39631,b
353446,b
261981,b
332730,b
158038,b
217774,b
376265,b
327672,b
231343,b
378093,b
193199,b
352601,b
69057,b
67661,b
336041,b
405206,b
80133,b
278098,b
113255,b
421308,b
258,b
299746,b
343853,b
318409,b
253775,b
42835,b
391492,b
286378,b
193594,b
276577,b
261313,b
41291,b
76705,b
159690,b
263217,b
409580,b
295749,b
137578,b
320510,b
171156,b
194664,b
99807,b
68988,b
186906,b
300423,b
110300,b
270691,b
196982,b
28383,b
371870,b
196824,b
162742,b
318338,b
114572,b
236275,b
311228,b
399857,b
126802,b
52595,b
300672,b
117298,b
397558,b
200222,b
16484,b
335612,b
144642,b
35886,b
96297,b
366512,b
389803,b
374538,b
273491,b
141058,b
412393,b
412789,b
219925,b
108400,b
224381,b
376929,b
394679,b
56207,b
233103,b
216681,b
47377,b
292694,b
323738,b
133449,b
119343,b
346961,b
48950,b
26531,b
397423,b
201668,b
166030,b
70160,b
29914,b
233293,b
29101,b
265426,b
396649,b
184307,b
186526,b
23459,b
409995,b
241598,b
191847,b
198053,b
113404,b
399049,b
148103,b
406411,b
343544,b
180723,b
146895,b
64640,b
356830,b
47043,b
36386,b
186654,b
179628,b
131101,b
292457,b
269792,b
213975,b
74268,b
15308,b
155566,b
420541,b
128905,b
20260,b
313564,b
353380,b
374947,b
90134,b
280834,b
347421,b
281096,b
115655,b
367568,b
301150,b
14000,b
199100,b
357642,b
153230,b
341798,b
309208,b
311776,b
368009,b
404909,b
391096,b
294901,b
282408,b
108661,b
105962,b
203065,b
355142,b
20224,b
71185,b
352421,b
289820,b
333600,b
86567,b
17422,b
337181,b
363185,b
318170,b
328729,b
196599,b
367962,b
263752,b
150565,b
346417,b
191793,b
215953,b
253945,b
129366,b
196020,b
92394,b
285318,b
157160,b
132425,b
143404,b
107385,b
229198,b
50853,b
202119,b
117923,b
420624,b
100488,b
309053,b
380442,b
208890,b
175477,b
420964,b
124615,b
320848,b
303479,b
371701,b
100098,b
10005,b
245680,b
262107,b
213599,b
47987,b
62589,b
307294,b
367807,b
416854,b
85841,b
407805,b
8852,b
196241,b
399084,b
397535,b
63108,b
11834,b
70910,b
210652,b
326798,b
47694,b
260127,b
173942,b
50684,b
96074,b
181225,b
407235,b
121178,b
35405,b
109951,b
307313,b
282886,b
335635,b
32652,b
170627,b
227927,b
410942,b
215449,b
72147,b
180627,b
269949,b
131124,b
358291,b
107022,b
402876,b
403069,b
201967,b
321918,b
367139,b
324106,b
282467,b
185617,b
12503,b
323820,b
374746,b
99713,b
52958,b
121681,b
328489,b
54052,b
165835,b
245426,b
145781,b
121997,b
269000,b
274189,b
245408,b
21987,b
339295,b
402212,b
249207,b
39570,b
278497,b
225066,b
110043,b
240617,b
247375,b
227728,b
130043,b
222979,b
113006,b
16547,b
362587,b
260456,b
214939,b
359146,b
221076,b
325243,b
205853,b
201329,b
46332,b
213295,b
296612,b
315781,b
325723,b
328308,b
417265,b
202945,b
9958,b
102325,b
267228,b
257047,b
344040,b
221217,b
299247,b
294554,b
117878,b
97523,b
273676,b
261972,b
123917,b
26858,b
255869,b
152151,b
121598,b
184748,b
321657,b
357211,b
379739,b
347097,b
174160,b
184102,b
22695,b
107480,b
90048,b
57116,b
44835,b
323454,b
264480,b
153852,b
271637,b
54759,b
31864,b
10322,b
151764,b
49733,b
14965,b
413502,b
91318,b
34237,b
248614,b
52952,b
241932,b
23671,b
367617,b
202719,b
223162,b
371308,b
265093,b
255528,b
79349,b
395250,b
238320,b
74574,b
387304,b
216366,b
296991,b
404757,b
102784,b
251888,b
221823,b
292926,b
167959,b
345415,b
286453,b
138897,b
134274,b
324503,b
382794,b
406592,b
385872,b
256390,b
140818,b
155319,b
410317,b
153075,b
401297,b
217309,b
284753,b
412115,b
161160,b
315617,b
332922,b
342130,b
198017,b
411007,b
207679,b
355080,b
54292,b
31293,b
402257,b
3665,b
70342,b
346151,b
222151,b
44654,b
226586,b
147625,b
391222,b
364399,b
306656,b
35266,b
121580,b
159373,b
288159,b
369884,b
54619,b
5516,b
419431,b
112850,b
163483,b
368921,b
266507,b
176145,b
29896,b
361657,b
241154,b
392565,b
4458,b
3068,b
345605,b
195560,b
81357,b
380595,b
91089,b
290305,b
1375,b
208384,b
275772,b
405168,b
317947,b
179076,b
162984,b
54870,b
2412,b
106496,b
291963,b
60621,b
224069,b
47454,b
94795,b
192651,b
119626,b
225912,b
209565,b
94904,b
260272,b
195350,b
21134,b
354087,b
145784,b
164799,b
182491,b
390355,b
389466,b
84107,b
301590,b
331805,b
71200,b
264131,b
281727,b
68022,b
149459,b
129151,b
104289,b
73522,b
203648,b
373600,b
45636,b
365334,b
153258,b
362962,b
150038,b
404009,b
133443,b
128757,b
248573,b
61270,b
357170,b
143824,b
269518,b
340242,b
11729,b
263518,b
75346,b
165924,b
150197,b
246179,b
328593,b
52722,b
229411,b
382806,b
126918,b
406425,b
204560,b
15317,b
69663,b
123178,b
61145,b
248301,b
61949,b
170722,b
49330,b
284904,b
288899,b
149865,b
245048,b
414040,b
158679,b
188956,b
351881,b
74017,b
148965,b
181784,b
38094,b
339216,b
231261,b
89356,b
131345,b
288861,b
176617,b
266156,b
270855,b
167085,b
149736,b
63409,b
204424,b
345013,b
92725,b
179089,b
184095,b
104908,b
218452,b
244611,b
141249,b
272304,b
153057,b
7758,b
226564,b
377739,b
4496,b
53990,b
92843,b
161684,b
184825,b
249342,b
242893,b
396654,b
217078,b
312128,b
225494,b
349479,b
322591,b
5643,b
295264,b
218051,b
224308,b
15091,b
283517,b
407932,b
255108,b
197812,b
396316,b
184736,b
282991,b
394954,b
312540,b
132822,b
408422,b
329670,b
3221,b
106062,b
179718,b
205726,b
168436,b
255151,b
153178,b
182742,b
415754,b
398178,b
14669,b
45609,b
98879,b
126834,b
339111,b
83466,b
38305,b
170630,b
112338,b
63139,b
112001,b
149348,b
76328,b
188837,b
325050,b
146424,b
146760,b
421880,b
167806,b
171261,b
243260,b
253786,b
83640,b
64669,b
90651,b
94475,b
228089,b
360878,b
382168,b
419248,b
55660,b
320725,b
304115,b
142961,b
95085,b
132747,b
400246,b
420049,b
55101,b
328968,b
301205,b
303052,b
245696,b
329046,b
75553,b
363782,b
300113,b
368608,b
208010,b
15734,b
69394,b
186670,b
51887,b
114644,b
7599,b
147533,b
166279,b
73703,b
214381,b
409285,b
93647,b
259551,b
411361,b
293126,b
316956,b
387056,b
247240,b
346839,b
94571,b
171611,b
35977,b
399811,b
278094,b
45542,b
72885,b
302847,b
332177,b
283143,b
90092,b
78385,b
328271,b
91811,b
63383,b
320250,b
94033,b
390924,b
48638,b
126191,b
138671,b
15874,b
164375,b
355461,b
46550,b
2332,b
84888,b
198132,b
357518,b
96508,b
292183,b
400997,b
171740,b
146581,b
302193,b
16812,b
319048,b
70221,b
394764,b
12832,b
240517,b
101687,b
64177,b
322452,b
186835,b
259830,b
388609,b
20991,b
40695,b
102347,b
189793,b
223212,b
131472,b
169529,b
151916,b
309091,b
21022,b
101166,b
109641,b
12545,b
15321,b
202584,b
111737,b
2458,b
35069,b
279155,b
316851,b
376250,b
18531,b
20034,b
238218,b
327142,b
140504,b
358993,b
36252,b
163053,b
232591,b
74456,b
184960,b
11602,b
324780,b
335865,b
339211,b
237055,b
255315,b
264759,b
662,b
388092,b
422107,b
11292,b
153267,b
290910,b
275956,b
252364,b
416239,b
252712,b
81027,b
388780,b
374341,b
12352,b
214964,b
400192,b
355371,b
243314,b
260078,b
121175,b
350206,b
301680,b
413721,b
207012,b
95005,b
309594,b
416942,b
127600,b
336517,b
29488,b
202781,b
240241,b
130356,b
94284,b
182892,b
184998,b
53801,b
203334,b
93343,b
416278,b
159417,b
306183,b
144321,b
139133,b
33524,b
382475,b
319385,b
208330,b
864,b
381723,b
237407,b
221238,b
222603,b
370434,b
408803,b
316064,b
172477,b
55336,b
398475,b
243524,b
179805,b
94860,b
258436,b
20326,b
172358,b
385062,b
109465,b
33156,b
142124,b
201659,b
414681,b
228866,b
175389,b
70452,b
133362,b
243774,b
224023,b
209410,b
47140,b
283893,b
173083,b
22395,b
335287,b
406582,b
233879,b
130558,b
366172,b
381331,b
297593,b
42609,b
350203,b
255793,b
417695,b
218387,b
348652,b
422331,b
138962,b
142156,b
368987,b
178179,b
294459,b
197860,b
119006,b
18252,b
293328,b
198241,b
95268,b
171814,b
222962,b
269283,b
295444,b
336021,b
307967,b
29559,b
353852,b
275613,b
48097,b
288183,b
193652,b
176164,b
104991,b
319159,b
92769,b
341445,b
188497,b
144621,b
97769,b
8530,b
334643,b
210522,b
166649,b
372240,b
361439,b
213720,b
34645,b
254931,b
51014,b
165039,b
387903,b
210166,b
110832,b
408203,b
303552,b
280596,b
233518,b
7112,b
262542,b
90844,b
293626,b
150257,b
356513,b
334736,b
240276,b
414894,b
271420,b
211397,b
310946,b
219964,b
406116,b
111192,b
366222,b
186682,b
263918,b
184057,b
364924,b
179632,b
365494,b
408316,b
73999,b
385001,b
21184,b
12585,b
386811,b
162434,b
353308,b
174852,b
6008,b
232996,b
188748,b
115199,b
19940,b
318455,b
247813,b
239006,b
108748,b
20913,b
300766,b
27780,b
160652,b
137105,b
128903,b
214806,b
53617,b
421239,b
194649,b
204131,b
192863,b
390689,b
335180,b
333154,b
107151,b
268582,b
52983,b
213267,b
314283,b
104536,b
92621,b
116128,b
40015,b
13207,b
420291,b
34134,b
47857,b
292673,b
276683,b
217970,b
181742,b
362011,b
23089,b
220239,b
282515,b
385536,b
232820,b
363071,b
364704,b
307099,b
221641,b
181125,b
110862,b
13769,b
284153,b
213623,b
213094,b
137462,b
45785,b
321887,b
196164,b
152258,b
75668,b
312981,b
242250,b
64439,b
218494,b
201444,b
352335,b
231740,b
231611,b
317516,b
146489,b
38583,b
189945,b
342158,b
55845,b
293700,b
339727,b
312251,b
407383,b
77901,b
10305,b
203712,b
197358,b
399751,b
248932,b
73351,b
20670,b
146594,b
357843,b
184063,b
28878,b
360704,b
148686,b
177484,b
186867,b
177083,b
267308,b
366088,b
11204,b
127932,b
418848,b
100441,b
273324,b
393843,b
377630,b
176784,b
273038,b
228263,b
110606,b
390183,b
211293,b
36525,b
216865,b
25692,b
177100,b
114569,b
167433,b
301613,b
26792,b
161004,b
62889,b
147497,b
151663,b
137854,b
119815,b
281887,b
224636,b
137541,b
286976,b
358883,b
131143,b
305303,b
12632,b
335003,b
174896,b
336074,b
153591,b
172472,b
335718,b
88647,b
230581,b
9142,b
174423,b
81591,b
83336,b
88740,b
246919,b
384959,b
23404,b
18895,b
8055,b
134718,b
20610,b
403247,b
411444,b
199893,b
180560,b
402947,b
105582,b
354211,b
258564,b
69268,b
275119,b
20246,b
131527,b
329185,b
299089,b
388327,b
182439,b
154131,b
106473,b
74478,b
196299,b
342966,b
361264,b
123693,b
167488,b
179215,b
201109,b
128221,b
131894,b
233506,b
116236,b
131566,b
397051,b
36943,b
248900,b
264536,b
54677,b
346585,b
28596,b
124188,b
405774,b
13387,b
197158,b
106528,b
314390,b
156586,b
350603,b
10506,b
362186,b
164406,b
59415,b
112554,b
299850,b
115528,b
250700,b
25600,b
59041,b
104219,b
16817,b
116455,b
294626,b
206926,b
343635,b
338965,b
49201,b
205332,b
267377,b
333734,b
180573,b
368939,b
101499,b
190275,b
198910,b
192207,b
210926,b
53529,b
55821,b
165673,b
162907,b
138719,b
105840,b
1879,b
261006,b
284761,b
357346,b
145667,b
5372,b
400718,b
382013,b
168023,b
154609,b
108540,b
356661,b
172237,b
346939,b
384347,b
391191,b
322195,b
299701,b
198654,b
324091,b
34610,b
411911,b
148191,b
196909,b
67501,b
266121,b
279482,b
359341,b
89816,b
111928,b
279507,b
266859,b
113707,b
320675,b
85261,b
297939,b
338613,b
373979,b
380198,b
372761,b
326546,b
272528,b
382749,b
288785,b
207223,b
271957,b
325007,b
112411,b
421931,b
370027,b
315942,b
140243,b
189596,b
402885,b
326157,b
28667,b
168183,b
81369,b
192905,b
106514,b
385488,b
281599,b
414622,b
34672,b
208345,b
50597,b
103541,b
44401,b
200419,b
50927,b
161068,b
92181,b
35033,b
2308,b
25576,b
136242,b
75792,b
385699,b
119480,b
78945,b
91122,b
881,b
186704,b
279243,b
410534,b
378029,b
24783,b
34596,b
133704,b
16176,b
403641,b
283765,b
228752,b
97526,b
271577,b
235417,b
13634,b
338061,b
65760,b
56812,b
381024,b
249287,b
405367,b
82631,b
300504,b
256608,b
208444,b
84854,b
268572,b
119726,b
83665,b
115839,b
219056,b
243751,b
252086,b
229650,b
371267,b
25622,b
194457,b
59207,b
340914,b
232757,b
243607,b
230028,b
46317,b
245388,b
302427,b
358320,b
359820,b
29288,b
183071,b
123085,b
298639,b
152974,b
12669,b
227876,b
406534,b
292118,b
250817,b
233260,b
282115,b
238820,b
67586,b
106534,b
4791,b
132983,b
134200,b
165193,b
268018,b
373113,b
35604,b
41150,b
320786,b
109553,b
120223,b
61355,b
415104,b
101016,b
248762,b
314727,b
15712,b
189401,b
304000,b
131370,b
92690,b
400144,b
244982,b
189099,b
272909,b
369695,b
271439,b
159782,b
180180,b
387520,b
121729,b
298034,b
272151,b
26021,b
15562,b
146734,b
159016,b
386025,b
123757,b
96754,b
29219,b
240451,b
292160,b
217662,b
358040,b
259288,b
212798,b
336530,b
172759,b
220303,b
334344,b
213337,b
287350,b
197603,b
105846,b
343580,b
337189,b
21096,b
248720,b
85311,b
415218,b
416005,b
66958,b
179387,b
73605,b
291821,b
91852,b
92472,b
85942,b
358974,b
16805,b
8657,b
91557,b
347472,b
61924,b
221543,b
400541,b
384563,b
246541,b
413664,b
376842,b
246666,b
350043,b
5812,b
227783,b
405344,b
32630,b
306324,b
194315,b
262761,b
16674,b
304946,b
128913,b
365576,b
113329,b
78882,b
249145,b
306671,b
419733,b
336068,b
58607,b
106740,b
212512,b
37613,b
186771,b
110317,b
378014,b
320694,b
216922,b
13330,b
400772,b
305811,b
56468,b
308275,b
179459,b
339711,b
352639,b
176373,b
344741,b
402187,b
292615,b
365993,b
268660,b
125278,b
179114,b
322627,b
181401,b
232067,b
104849,b
73342,b
21975,b
15225,b
11342,b
128418,b
99549,b
236700,b
33179,b
299226,b
390550,b
393539,b
198374,b
3905,b
377455,b
226070,b
326247,b
319614,b
29415,b
367252,b
161765,b
69929,b
66685,b
10975,b
415948,b
244295,b
304239,b
262898,b
323345,b
304812,b
364980,b
314580,b
118125,b
79595,b
142610,b
128263,b
193219,b
109058,b
163404,b
212476,b
351540,b
369405,b
265798,b
214970,b
77251,b
255990,b
365065,b
287554,b
276943,b
116885,b
38289,b
159636,b
276519,b
60360,b
404362,b
8691,b
12308,b
180498,b
128562,b
51546,b
17649,b
31260,b
139813,b
292113,b
113746,b
301561,b
152385,b
202587,b
200812,b
405192,b
321642,b
388748,b
374290,b
313599,b
421191,b
29746,b
361840,b
314411,b
415420,b
325215,b
121497,b
221301,b
194306,b
183323,b
203881,b
168387,b
359740,b
56828,b
205687,b
302973,b
4634,b
16776,b
113644,b
269828,b
255391,b
278714,b
73617,b
36759,b
219834,b
287345,b
283794,b
24530,b
381899,b
66693,b
20646,b
119670,b
206154,b
281076,b
175490,b
396200,b
357973,b
319499,b
245694,b
40714,b
381222,b
140315,b
156679,b
163817,b
256310,b
114537,b
316156,b
2988,b
65974,b
82573,b
229809,b
55868,b
18992,b
402786,b
67009,b
390284,b
264496,b
362378,b
355332,b
355282,b
122119,b
101776,b
351166,b
356618,b
419808,b
202517,b
344187,b
156162,b
82019,b
410230,b
354687,b
279341,b
105219,b
386994,b
338174,b
361806,b
277930,b
316805,b
54224,b
305967,b
90064,b
248288,b
398201,b
178415,b
240596,b
325719,b
138959,b
199829,b
389487,b
48595,b
256460,b
8158,b
389895,b
209845,b
158128,b
252512,b
145915,b
109181,b
145424,b
111427,b
40915,b
393605,b
369040,b
214291,b
142825,b
213510,b
85119,b
125295,b
243334,b
297650,b
36632,b
259119,b
87259,b
344181,b
241772,b
209962,b
222582,b
184806,b
412097,b
266007,b
328859,b
38779,b
357831,b
63969,b
338563,b
404083,b
224814,b
402839,b
275540,b
61980,b
247264,b
130548,b
84274,b
263809,b
63768,b
259134,b
67237,b
402544,b
151777,b
270489,b
206944,b
65878,b
154882,b
165632,b
384648,b
363159,b
212094,b
284861,b
261387,b
248080,b
81998,b
265603,b
240902,b
91571,b
154528,b
396360,b
401226,b
18916,b
363963,b
219504,b
264074,b
291270,b
162167,b
86123,b
185713,b
295567,b
91031,b
366862,b
86672,b
247173,b
42269,b
50908,b
345303,b
89971,b
311964,b
153119,b
277967,b
54625,b
67652,b
164012,b
284338,b
212195,b
52497,b
382493,b
280506,b
94099,b
202795,b
320221,b
267343,b
28745,b
376231,b
62425,b
77037,b
415937,b
119523,b
259525,b
300848,b
158922,b
65046,b
216042,b
99068,b
280249,b
31906,b
116595,b
332632,b
411398,b
175259,b
386004,b
5615,b
379241,b
132796,b
354467,b
347176,b
189754,b
86001,b
365871,b
198759,b
36839,b
403202,b
287547,b
168358,b
182748,b
224503,b
369738,b
80485,b
269678,b
190045,b
353182,b
138720,b
122274,b
30868,b
151849,b
381443,b
308561,b
392395,b
172140,b
123095,b
113695,b
166543,b
362529,b
55698,b
315411,b
205319,b
401890,b
210790,b
296866,b
52404,b
373636,b
369076,b
136962,b
73730,b
11164,b
58545,b
134650,b
271145,b
395158,b
289551,b
145012,b
151043,b
346486,b
258942,b
193105,b
386349,b
143695,b
173223,b
225134,b
378077,b
399659,b
365143,b
58355,b
262043,b
165721,b
70971,b
204472,b
419182,b
126847,b
243315,b
335790,b
258948,b
150071,b
318635,b
202270,b
203726,b
233712,b
417782,b
217553,b
174399,b
43207,b
318763,b
401951,b
234414,b
57371,b
173238,b
214769,b
17234,b
80643,b
345700,b
96635,b
126683,b
344718,b
170318,b
244041,b
412414,b
263422,b
171240,b
386159,b
386224,b
277817,b
196244,b
51106,b
141752,b
236093,b
14910,b
388223,b
180252,b
313369,b
349633,b
421460,b
269711,b
19755,b
414896,b
408505,b
372625,b
320655,b
10766,b
122082,b
86232,b
133001,b
316536,b
171340,b
109883,b
108911,b
402793,b
154787,b
183207,b
15857,b
39110,b
269159,b
378395,b
55941,b
72943,b
152922,b
303269,b
338394,b
172216,b
351496,b
241616,b
257221,b
335441,b
163359,b
107021,b
395397,b
190052,b
404573,b
301767,b
328849,b
144728,b
186318,b
86534,b
375927,b
371513,b
209303,b
367294,b
35205,b
66497,b
354580,b
47657,b
223191,b
210817,b
290525,b
235845,b
192921,b
348882,b
408290,b
196861,b
69212,b
157855,b
367407,b
26218,b
219200,b
226882,b
401429,b
94255,b
19823,b
355986,b
163424,b
37256,b
130155,b
154326,b
88812,b
318799,b
85679,b
36369,b
291099,b
218830,b
356850,b
374227,b
403553,b
393802,b
255774,b
269129,b
253892,b
33997,b
74740,b
17415,b
219605,b
84770,b
245399,b
168560,b
411812,b
291691,b
65074,b
103427,b
422061,b
293114,b
240751,b
194486,b
96126,b
391380,b
239112,b
231057,b
270099,b
391315,b
418393,b
342909,b
206272,b
311815,b
49302,b
327027,b
316601,b
187576,b
302598,b
339214,b
253527,b
402626,b
367926,b
310913,b
183070,b
418578,b
159394,b
384071,b
406310,b
21538,b
126222,b
237624,b
355675,b
406841,b
257788,b
134794,b
210966,b
162628,b
397040,b
168239,b
329957,b
324821,b
320414,b
380141,b
210204,b
125148,b
231288,b
44737,b
105928,b
100229,b
235300,b
51717,b
166345,b
70039,b
405647,b
402423,b
245256,b
276664,b
387658,b
351647,b
343409,b
143514,b
198361,b
152618,b
68169,b
92124,b
364212,b
99123,b
415063,b
298046,b
299367,b
